obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	gA(s^-1)	fik	log_gf	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	""	"3417.376"	"0.023"	""	"1.53e+05"	"1.34e-02"	"-1.572"	B+	"4.50962989"	"4.8724352"	"2p6.6s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"3417.948"	"0.023"	""	"7.56e+04"	"6.62e-03"	"-1.878"	B+	"4.50962989"	"4.8723744"	"2p6.6s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"		"c30"	""	
""	""	"3579.11"	"0.04"	""	"3.81e+05"	"3.66e-02"	"-1.135"	E	"4.6241543"	"4.9705650"	"2p6.6p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"3580.76"	"0.04"	""	"7.60e+04"	"3.66e-03"	"-1.834"	E	"4.6243143"	"4.9705650"	"2p6.6p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"3580.76"	"0.04"	""	"6.84e+05"	"3.29e-02"	"-0.881"	D	"4.6243143"	"4.9705650"	"2p6.6p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"3625.740"	"0.004"	""	"8.28e+03"	"2.72e-04"	"-2.787"	B	"4.59197201"	"[4.93392762]"	"2p6.5d"	"2D"	"5/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"3625.766"	"0.004"	""	"9.20e+02"	"4.52e-05"	"-3.743"	C+	"4.59197449"	"[4.93392762]"	"2p6.5d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"3626.201"	"0.004"	""	"4.78e+03"	"2.35e-04"	"-3.027"	B	"4.59197449"	"[4.93388658]"	"2p6.5d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"3637.84"	"0.03"	""	"2.32e+04"	"7.66e-04"	"-2.338"	B+	"4.28349647"	"4.6243143"	"2p6.4d"	"2D"	"5/2"	"2p6.6p"	"2P*"	"3/2"		"c30"	""	
""	""	"3637.89"	"0.03"	""	"2.57e+03"	"1.28e-04"	"-3.291"	B+	"4.28350081"	"4.6243143"	"2p6.4d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"3/2"		"c30"	""	
""	""	"3639.60"	"0.03"	""	"1.36e+04"	"6.73e-04"	"-2.570"	B+	"4.28350081"	"4.6241543"	"2p6.4d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"1/2"		"c30"	""	
""	""	"3707.26"	"0.03"	""	"2.63e+06"	"9.05e-02"	"-0.265"	A	"4.59197201"	"4.9264080"	"2p6.5d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"		"c30"	""	
""	""	"3707.26"	"0.03"	""	"1.32e+05"	"4.52e-03"	"-1.567"	B+	"4.59197201"	"4.9264080"	"2p6.5d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"3707.29"	"0.03"	""	"1.84e+06"	"9.50e-02"	"-0.420"	A	"4.59197449"	"4.9264080"	"2p6.5d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"3721.69"	"0.04"	""	"8.54e+04"	"8.86e-03"	"-1.752"	B+	"4.6241543"	"4.9572937"	"2p6.6p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"3723.48"	"0.04"	""	"1.70e+05"	"8.82e-03"	"-1.452"	B+	"4.6243143"	"4.9572937"	"2p6.6p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"3743.85"	"0.04"	""	"4.25e+03"	"1.49e-04"	"-3.049"	B	"4.5945630"	"4.9257310"	"2p6.5f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"3743.85"	"0.04"	""	"5.96e+04"	"2.09e-03"	"-1.902"	B+	"4.5945630"	"4.9257310"	"2p6.5f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"3743.85"	"0.04"	""	"8.52e+04"	"2.24e-03"	"-1.747"	B+	"4.5945630"	"4.9257310"	"2p6.5f"	"2F*"	"7/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"3985.78"	"0.03"	""	"1.04e+06"	"4.12e-02"	"-0.607"	A	"4.28349647"	"4.5945630"	"2p6.4d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"5/2"		"c30"	""	
""	""	"3985.78"	"0.03"	""	"2.07e+07"	"8.23e-01"	"0.694"	A+	"4.28349647"	"4.5945630"	"2p6.4d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"		"c30"	""	
""	""	"3985.83"	"0.03"	""	"1.45e+07"	"8.65e-01"	"0.539"	A+	"4.28350081"	"4.5945630"	"2p6.4d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"		"c30"	""	
""	""	"4081.88"	"0.03"	""	"2.30e+05"	"9.58e-03"	"-1.240"	A	"4.2882316"	"4.59197449"	"2p6.4f"	"2F*"	"5/2"	"2p6.5d"	"2D"	"3/2"		"c30"	""	
""	""	"4081.91"	"0.03"	""	"3.29e+05"	"1.03e-02"	"-1.084"	A	"4.2882316"	"4.59197201"	"2p6.4f"	"2F*"	"7/2"	"2p6.5d"	"2D"	"5/2"		"c30"	""	
""	""	"4081.91"	"0.03"	""	"1.64e+04"	"6.84e-04"	"-2.387"	B+	"4.2882316"	"4.59197201"	"2p6.4f"	"2F*"	"5/2"	"2p6.5d"	"2D"	"5/2"		"c30"	""	
""	""	"4111.20"	"0.05"	""	"7.00e+05"	"8.88e-02"	"-0.751"	A	"4.6241543"	"4.9257310"	"2p6.6p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"4113.38"	"0.05"	""	"1.40e+05"	"8.87e-03"	"-1.450"	A	"4.6243143"	"4.9257310"	"2p6.6p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"4113.38"	"0.05"	""	"1.26e+06"	"7.98e-02"	"-0.496"	A	"4.6243143"	"4.9257310"	"2p6.6p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"4388.79"	"0.05"	""	"9.60e+04"	"1.39e-02"	"-1.556"	B+	"4.6241543"	"4.9066561"	"2p6.6p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"4391.28"	"0.05"	""	"1.91e+05"	"1.38e-02"	"-1.258"	B+	"4.6243143"	"4.9066561"	"2p6.6p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"4420.69"	"0.04"	""	"1.10e+04"	"5.37e-04"	"-2.492"	B+	"4.59197201"	"4.8724352"	"2p6.5d"	"2D"	"5/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"4420.73"	"0.04"	""	"1.22e+03"	"8.95e-05"	"-3.446"	B	"4.59197449"	"4.8724352"	"2p6.5d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"4421.69"	"0.04"	""	"6.34e+03"	"4.65e-04"	"-2.730"	B+	"4.59197449"	"4.8723744"	"2p6.5d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"1/2"		"c30"	""	
""	""	"4603.57"	"0.04"	""	"3.50e+06"	"1.86e-01"	"0.048"	A	"4.59197201"	"4.8612940"	"2p6.5d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"		"c30"	""	
""	""	"4603.57"	"0.04"	""	"1.75e+05"	"9.29e-03"	"-1.254"	A	"4.59197201"	"4.8612940"	"2p6.5d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"		"c30"	""	
""	""	"4603.61"	"0.04"	""	"2.45e+06"	"1.95e-01"	"-0.108"	A	"4.59197449"	"4.8612940"	"2p6.5d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"		"c30"	""	
""	""	"4611.88"	"0.04"	""	"3.53e+05"	"5.63e-02"	"-0.948"	A	"4.50962989"	"4.7784663"	"2p6.6s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"4613.48"	"0.04"	""	"1.75e+05"	"2.79e-02"	"-1.253"	A	"4.50962989"	"4.7783733"	"2p6.6s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"		"c30"	""	
""	""	"4665.75"	"0.06"	""	"6.24e+03"	"3.40e-04"	"-2.690"	B+	"4.5945630"	"4.8602959"	"2p6.5f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
""	""	"4665.75"	"0.06"	""	"8.76e+04"	"4.77e-03"	"-1.543"	A	"4.5945630"	"4.8602959"	"2p6.5f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"4665.75"	"0.06"	""	"1.25e+05"	"5.11e-03"	"-1.388"	A	"4.5945630"	"4.8602959"	"2p6.5f"	"2F*"	"7/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
""	""	"5009.04"	"0.05"	""	"5.64e+06"	"1.06e+00"	"0.326"	A+	"4.3444534"	"4.59197449"	"2p6.5p"	"2P*"	"1/2"	"2p6.5d"	"2D"	"3/2"		"c30"	""	
""	""	"5015.24"	"0.05"	""	"1.13e+06"	"1.07e-01"	"-0.369"	A+	"4.3447597"	"4.59197449"	"2p6.5p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"3/2"		"c30"	""	
""	""	"5015.29"	"0.05"	""	"1.01e+07"	"9.58e-01"	"0.583"	A+	"4.3447597"	"4.59197201"	"2p6.5p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"		"c30"	""	
""	""	"5090.338"	"0.007"	""	"3.38e+04"	"2.19e-03"	"-1.881"	E	"4.75941304"	"[5.00298074]"	"2p6.6d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"5090.338"	"0.007"	""	"6.75e+05"	"4.37e-02"	"-0.581"	D+	"4.75941304"	"[5.00298074]"	"2p6.6d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"5090.372"	"0.007"	""	"4.73e+05"	"4.59e-02"	"-0.736"	D	"4.75941465"	"[5.00298074]"	"2p6.6d"	"2D"	"3/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"5250.42"	"0.08"	""	"9.72e+05"	"2.01e-01"	"-0.396"	A	"4.6241543"	"4.8602959"	"2p6.6p"	"2P*"	"1/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"5253.98"	"0.08"	""	"1.94e+05"	"2.01e-02"	"-1.095"	A	"4.6243143"	"4.8602959"	"2p6.6p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"5253.98"	"0.08"	""	"1.75e+06"	"1.81e-01"	"-0.140"	A	"4.6243143"	"4.8602959"	"2p6.6p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
""	""	"5428.36"	"0.06"	""	"5.72e+06"	"1.26e+00"	"0.401"	A+	"4.11635883"	"4.3447597"	"2p6.5s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		"c30"	""	
""	""	"5435.65"	"0.06"	""	"2.84e+06"	"6.31e-01"	"0.101"	A+	"4.11635883"	"4.3444534"	"2p6.5s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"1/2"		"c30"	""	
""	""	"5609.255"	"0.009"	""	"8.68e+04"	"2.04e-02"	"-1.389"	B	"4.71289256"	"[4.93392762]"	"2p6.7s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"5610.296"	"0.009"	""	"4.28e+04"	"1.01e-02"	"-1.695"	B	"4.71289256"	"[4.93388658]"	"2p6.7s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"5858.45"	"0.07"	""	"4.73e+04"	"4.06e-03"	"-1.613"	E	"4.75941304"	"4.9710460"	"2p6.6d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"5858.45"	"0.07"	""	"9.44e+05"	"8.12e-02"	"-0.312"	D+	"4.75941304"	"4.9710460"	"2p6.6d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"5858.50"	"0.07"	""	"6.66e+05"	"8.53e-02"	"-0.467"	D+	"4.75941465"	"4.9710460"	"2p6.6d"	"2D"	"3/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"5980.18"	"0.10"	""	"1.50e+05"	"4.03e-02"	"-1.094"	A	"4.6241543"	"4.8314795"	"2p6.6p"	"2P*"	"1/2"	"2p6.8s"	"2S"	"1/2"		"c30"	""	
""	""	"5984.80"	"0.10"	""	"3.00e+05"	"4.02e-02"	"-0.794"	A	"4.6243143"	"4.8314795"	"2p6.6p"	"2P*"	"3/2"	"2p6.8s"	"2S"	"1/2"		"c30"	""	
""	""	"6648.15"	"0.09"	""	"1.73e+04"	"1.91e-03"	"-1.941"	B+	"4.59197201"	"4.7784663"	"2p6.5d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"6648.24"	"0.09"	""	"1.92e+03"	"3.19e-04"	"-2.894"	B+	"4.59197449"	"4.7784663"	"2p6.5d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"		"c30"	""	
""	""	"6651.55"	"0.09"	""	"1.00e+04"	"1.66e-03"	"-2.178"	B+	"4.59197449"	"4.7783733"	"2p6.5d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"		"c30"	""	
""	""	"6929.57"	"0.14"	""	"5.06e+04"	"1.82e-02"	"-1.439"	B+	"4.7783733"	"4.9572937"	"2p6.7p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"6933.18"	"0.14"	""	"1.01e+05"	"1.81e-02"	"-1.140"	B+	"4.7784663"	"4.9572937"	"2p6.7p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"7104.518"	"0.014"	""	"9.80e+03"	"1.24e-03"	"-2.128"	B+	"4.75941304"	"[4.93392762]"	"2p6.6d"	"2D"	"5/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"7104.584"	"0.014"	""	"1.09e+03"	"2.06e-04"	"-3.084"	B	"4.75941465"	"[4.93392762]"	"2p6.6d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"7106.255"	"0.014"	""	"5.62e+03"	"1.06e-03"	"-2.373"	B+	"4.75941465"	"[4.93388658]"	"2p6.6d"	"2D"	"3/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"7336.55"	"0.11"	""	"2.86e+05"	"3.85e-02"	"-0.636"	A	"4.59197201"	"4.7609672"	"2p6.5d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"5/2"		"c30"	""	
""	""	"7336.55"	"0.11"	""	"5.73e+06"	"7.70e-01"	"0.665"	A	"4.59197201"	"4.7609672"	"2p6.5d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"7/2"		"c30"	""	
""	""	"7336.66"	"0.11"	""	"4.01e+06"	"8.09e-01"	"0.510"	A	"4.59197449"	"4.7609672"	"2p6.5d"	"2D"	"3/2"	"2p6.6f"	"2F*"	"5/2"		"c30"	""	
""	""	"7424.43"	"0.11"	""	"1.56e+06"	"2.15e-01"	"0.111"	A	"4.75941304"	"4.9264080"	"2p6.6d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"		"c30"	""	
""	""	"7424.43"	"0.11"	""	"7.80e+04"	"1.07e-02"	"-1.192"	A	"4.75941304"	"4.9264080"	"2p6.6d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"7424.50"	"0.11"	""	"1.09e+06"	"2.26e-01"	"-0.044"	A	"4.75941465"	"4.9264080"	"2p6.6d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"		"c30"	""	
""	""	"7506.17"	"0.11"	""	"1.07e+06"	"4.53e-01"	"-0.043"	A	"4.3444534"	"4.50962989"	"2p6.5p"	"2P*"	"1/2"	"2p6.6s"	"2S"	"1/2"		"c30"	""	
""	""	"7520.11"	"0.11"	""	"2.14e+06"	"4.54e-01"	"0.259"	A	"4.3447597"	"4.50962989"	"2p6.5p"	"2P*"	"3/2"	"2p6.6s"	"2S"	"1/2"		"c30"	""	
""	""	"7520.96"	"0.11"	""	"1.77e+05"	"2.50e-02"	"-0.824"	A	"4.5945630"	"4.75941465"	"2p6.5f"	"2F*"	"5/2"	"2p6.6d"	"2D"	"3/2"		"c30"	""	
""	""	"7521.03"	"0.11"	""	"2.53e+05"	"2.68e-02"	"-0.669"	A	"4.5945630"	"4.75941304"	"2p6.5f"	"2F*"	"7/2"	"2p6.6d"	"2D"	"5/2"		"c30"	""	
""	""	"7521.03"	"0.11"	""	"1.27e+04"	"1.79e-03"	"-1.969"	A	"4.5945630"	"4.75941304"	"2p6.5f"	"2F*"	"5/2"	"2p6.6d"	"2D"	"5/2"		"c30"	""	
""	""	"7524.96"	"0.16"	""	"6.88e+04"	"9.76e-03"	"-1.232"	A	"4.7609672"	"4.9257310"	"2p6.6f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"7524.96"	"0.16"	""	"9.84e+04"	"1.05e-02"	"-1.076"	A	"4.7609672"	"4.9257310"	"2p6.6f"	"2F*"	"7/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"7524.96"	"0.16"	""	"4.93e+03"	"6.97e-04"	"-2.379"	B+	"4.7609672"	"4.9257310"	"2p6.6f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"7771.23"	"0.12"	""	"1.59e+05"	"7.20e-02"	"-0.842"	A	"4.71289256"	"4.8724352"	"2p6.7s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"7774.19"	"0.12"	""	"7.88e+04"	"3.57e-02"	"-1.146"	A	"4.71289256"	"4.8723744"	"2p6.7s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"		"c30"	""	
""	""	"8413.83"	"0.20"	""	"4.72e+05"	"2.50e-01"	"-0.301"	A	"4.7783733"	"4.9257310"	"2p6.7p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"8419.14"	"0.20"	""	"8.46e+05"	"2.25e-01"	"-0.046"	A	"4.7784663"	"4.9257310"	"2p6.7p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"		"c30"	""	
""	""	"8419.14"	"0.20"	""	"9.44e+04"	"2.50e-02"	"-1.000"	A	"4.7784663"	"4.9257310"	"2p6.7p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"		"c30"	""	
""	""	"8689.37"	"0.15"	""	"3.14e+05"	"8.89e-02"	"-0.449"	E	"4.8602959"	"[5.00298074]"	"2p6.7d"	"2D"	"3/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"8689.37"	"0.15"	""	"4.49e+05"	"8.46e-02"	"-0.294"	D	"4.8602959"	"[5.00298074]"	"2p6.7d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"8689.37"	"0.15"	""	"2.24e+04"	"4.23e-03"	"-1.596"	E	"4.8602959"	"[5.00298074]"	"2p6.7d"	"2D"	"5/2"	"2p6.10f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"9093.03"	"0.17"	""	"5.72e+05"	"1.18e-01"	"-0.150"	A+	"3.61697081"	"3.7533216"	"2p6.3d"	"2D"	"5/2"	"2p6.4p"	"2P*"	"3/2"		"c30"	""	
""	""	"9093.45"	"0.17"	""	"6.36e+04"	"1.97e-02"	"-1.103"	A	"3.61697701"	"3.7533216"	"2p6.3d"	"2D"	"3/2"	"2p6.4p"	"2P*"	"3/2"		"c30"	""	
""	""	"9139.91"	"0.17"	""	"3.14e+05"	"9.81e-02"	"-0.406"	A+	"3.61697701"	"3.7526285"	"2p6.3d"	"2D"	"3/2"	"2p6.4p"	"2P*"	"1/2"		"c30"	""	
""	""	"9166.34"	"0.17"	""	"1.87e+06"	"1.18e+00"	"0.373"	A	"4.6241543"	"4.75941465"	"2p6.6p"	"2P*"	"1/2"	"2p6.6d"	"2D"	"3/2"		"c30"	""	
""	""	"9177.19"	"0.17"	""	"3.74e+05"	"1.18e-01"	"-0.326"	A	"4.6243143"	"4.75941465"	"2p6.6p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"3/2"		"c30"	""	
""	""	"9177.30"	"0.17"	""	"3.37e+06"	"1.06e+00"	"0.627"	A	"4.6243143"	"4.75941304"	"2p6.6p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"5/2"		"c30"	""	
""	""	"9664.9"	"0.3"	""	"7.28e+04"	"5.10e-02"	"-0.991"	B+	"4.7783733"	"4.9066561"	"2p6.7p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"9671.9"	"0.3"	""	"1.45e+05"	"5.08e-02"	"-0.692"	B+	"4.7784663"	"4.9066561"	"2p6.7p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"		"c30"	""	
""	""	"10810.90"	"0.23"	""	"1.76e+06"	"1.55e+00"	"0.491"	A	"4.50962989"	"4.6243143"	"2p6.6s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"		"c30"	""	
""	""	"10826.00"	"0.24"	""	"8.80e+05"	"7.73e-01"	"0.189"	A	"4.50962989"	"4.6241543"	"2p6.6s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"		"c30"	""	
""	""	"10969.90"	"0.24"	""	"1.22e+04"	"3.66e-03"	"-1.658"	A	"4.75941304"	"4.8724352"	"2p6.6d"	"2D"	"5/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"10970.06"	"0.24"	""	"1.35e+03"	"6.10e-04"	"-2.613"	B+	"4.75941465"	"4.8724352"	"2p6.6d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"3/2"		"c30"	""	
""	""	"10975.96"	"0.24"	""	"7.00e+03"	"3.16e-03"	"-1.898"	A	"4.75941465"	"4.8723744"	"2p6.6d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"1/2"		"c30"	""	
""	""	"11194.9"	"0.4"	""	"3.10e+04"	"9.72e-03"	"-1.234"	E	"4.8602959"	"4.9710460"	"2p6.7d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"11194.9"	"0.4"	""	"4.34e+05"	"2.04e-01"	"-0.088"	D	"4.8602959"	"4.9710460"	"2p6.7d"	"2D"	"3/2"	"2p6.9f"	"2F*"	"5/2"		"c58,LS"	""	
""	""	"11194.9"	"0.4"	""	"6.19e+05"	"1.94e-01"	"0.066"	D+	"4.8602959"	"4.9710460"	"2p6.7d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"7/2"		"c58,LS"	""	
""	""	"12102.1"	"0.3"	""	"7.36e+04"	"8.06e-02"	"-0.793"	B+	"4.8314795"	"[4.93392762]"	"2p6.8s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"		"c30"	""	
""	""	"12107.0"	"0.3"	""	"3.64e+04"	"4.00e-02"	"-1.097"	B+	"4.8314795"	"[4.93388658]"	"2p6.8s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"		"c30"	""	
""	""	"12169.5"	"0.3"	""	"2.04e+06"	"7.56e-01"	"0.657"	A	"4.75941304"	"4.8612940"	"2p6.6d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"		"c30"	""	
""	""	"12169.5"	"0.3"	""	"1.02e+05"	"3.78e-02"	"-0.644"	A	"4.75941304"	"4.8612940"	"2p6.6d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"		"c30"	""	
""	""	"12169.7"	"0.3"	""	"1.43e+06"	"7.94e-01"	"0.502"	A	"4.75941465"	"4.8612940"	"2p6.6d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"		"c30"	""	
""	""	"12482.2"	"0.4"	""	"8.16e+03"	"3.17e-03"	"-1.721"	A	"4.7609672"	"4.8602959"	"2p6.6f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
""	""	"12482.2"	"0.4"	""	"1.14e+05"	"4.44e-02"	"-0.574"	A	"4.7609672"	"4.8602959"	"2p6.6f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"12482.2"	"0.4"	""	"1.63e+05"	"4.75e-02"	"-0.420"	A	"4.7609672"	"4.8602959"	"2p6.6f"	"2F*"	"7/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
""	""	"12626.9"	"0.5"	""	"2.08e+05"	"2.49e-01"	"-0.303"	D	"4.8723744"	"4.9705650"	"2p6.8p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"12634.7"	"0.5"	""	"4.16e+04"	"2.49e-02"	"-1.002"	E	"4.8724352"	"4.9705650"	"2p6.8p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"		"c58,LS"	""	
""	""	"12634.7"	"0.5"	""	"3.74e+05"	"2.24e-01"	"-0.048"	D+	"4.8724352"	"4.9705650"	"2p6.8p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"		"c58,LS"	""	
""	""	"13971.9"	"0.4"	""	"4.04e+05"	"5.91e-01"	"0.073"	A	"4.6241543"	"4.71289256"	"2p6.6p"	"2P*"	"1/2"	"2p6.7s"	"2S"	"1/2"		"c30"	""	
""	""	"13997.1"	"0.4"	""	"8.06e+05"	"5.92e-01"	"0.374"	A	"4.6243143"	"4.71289256"	"2p6.6p"	"2P*"	"3/2"	"2p6.7s"	"2S"	"1/2"		"c30"	""	
""	""	"14600.2"	"0.6"	""	"2.32e+04"	"3.70e-02"	"-1.131"	B+	"4.8723744"	"4.9572937"	"2p6.8p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"14610.7"	"0.6"	""	"4.60e+04"	"3.68e-02"	"-0.832"	B+	"4.8724352"	"4.9572937"	"2p6.8p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"		"c30"	""	
""	""	"15134.3"	"0.6"	""	"7.56e+05"	"1.30e+00"	"0.415"	A	"4.7783733"	"4.8602959"	"2p6.7p"	"2P*"	"1/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"15151.5"	"0.6"	""	"1.51e+05"	"1.30e-01"	"-0.284"	A	"4.7784663"	"4.8602959"	"2p6.7p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"3/2"		"c30"	""	
""	""	"15151.5"	"0.6"	""	"1.36e+06"	"1.17e+00"	"0.670"	A	"4.7784663"	"4.8602959"	"2p6.7p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"5/2"		"c30"	""	
