obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""287.1275""","=""0.0003""","=""287.1277""","=""0.0012""","=""750""","=""8.25e+07""","=""3.40e-02""","=""-0.991""",B+,"=""32.941315""","=""37.258133""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""3P""","=""1""",,"=""T7663""","=""L914""",
"=""287.2954""","=""0.0003""","=""287.2957""","=""0.0012""","=""650""","=""1.32e+08""","=""5.43e-02""","=""-0.788""",C+,"=""36.967803""","=""41.282097""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""288.1146""","=""0.0003""","=""288.1149""","=""0.0012""","=""900""","=""2.50e+08""","=""1.04e-01""","=""-0.506""",A,"=""32.941315""","=""37.243343""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""3P""","=""0""",,"=""T7663""","=""L914""",
"=""288.6257""","=""0.0003""","=""288.6259""","=""0.0012""","=""850""","=""5.35e+08""","=""2.24e-01""","=""-0.173""",B+,"=""36.967803""","=""41.262215""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",,"=""T7663""","=""L914""",
"=""289.3949""","=""0.0003""","=""289.3954""","=""0.0012""","=""700""","=""1.48e+08""","=""6.18e-02""","=""-0.732""",B,"=""36.967803""","=""41.250796""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",,"=""T7663""","=""L914""",
"=""290.1139""","=""0.0003""","=""290.1143""","=""0.0012""","=""900""","=""7.7e+08""","=""1.4e-01""","=""-0.020""",E,"=""36.854157""","=""41.126538""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""",,"=""T7663c81""","=""L914""",
"=""290.4716""","=""0.0003""","=""290.4709""","=""0.0012""","=""800""","=""5.0e+07""","=""9.4e-03""","=""-1.2""",E,"=""36.854157""","=""41.121292""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""",,"=""T6036c79""","=""L914""",
"=""290.4915""","=""0.0003""","=""290.4918""","=""0.0012""","=""1100""","=""3.65e+08""","=""1.54e-01""","=""-0.335""",A,"=""32.941315""","=""37.208144""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""3P""","=""2""",,"=""T7663""","=""L914""",
"=""291.752""","=""0.010""","=""291.7521""","=""0.0012""","=""1100""","=""3.96e+08""","=""1.01e-01""","=""-0.297""",B+,"=""32.846429""","=""37.094827""","=""2s2.2p5.3s""","=""3P*""","=""2""","=""2s2.2p5.3p""","=""1D""","=""2""",,"=""T7663""","=""L914""",
"=""291.9049""","=""0.0003""","=""291.9050""","=""0.0012""","=""1100""","=""8.0e+08""","=""1.5e-01""","=""0.0074""",E,"=""36.854157""","=""41.100329""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,"=""T7663c78""","=""L914""",
"=""291.9850""","=""0.0003""","=""291.9849""","=""0.0012""","=""1200""","=""3.99e+08""","=""1.02e-01""","=""-0.292""",C,"=""36.902113""","=""41.147123""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",,"=""T7663c79""","=""L914""",
"=""292.0945""","=""0.0003""","=""292.0944""","=""0.0012""","=""1300""","=""2.00e+08""","=""2.56e-01""","=""-0.592""",A,"=""33.014713""","=""37.258133""","=""2s2.2p5.3s""","=""3P*""","=""0""","=""2s2.2p5.3p""","=""3P""","=""1""",,"=""T7663""","=""L914""",
"=""292.3485""","=""0.0003""","=""292.3484""","=""0.0012""","=""1000""","=""4.23e+07""","=""1.80e-02""","=""-1.268""",B,"=""32.941315""","=""37.181047""","=""2s2.2p5.3s""","=""3P*""","=""1""","=""2s2.2p5.3p""","=""1P""","=""1""",,"=""T7663""","=""L914""",
"=""293.0882""","=""0.0003""","=""293.0881""","=""0.0012""","=""750""","=""2.95e+08""","=""7.60e-02""","=""-0.420""",B+,"=""36.902113""","=""41.131145""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",,"=""T7663""","=""L914""",
"=""293.4079""","=""0.0003""","=""293.4078""","=""0.0012""","=""850""","=""2.0e+08""","=""5.0e-02""","=""-0.60""",E,"=""36.902113""","=""41.126538""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""",,"=""T7663c77""","=""L914""",
"=""293.7735""","=""0.0003""","=""293.7726""","=""0.0012""","=""950""","=""6.5e+08""","=""1.7e-01""","=""-0.081""",E,"=""36.902113""","=""41.121292""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""",,"=""T6036c79""","=""L914""",
"=""294.2657""","=""0.0003""","=""294.2655""","=""0.0012""","=""450""","=""3.0e+07""","=""8.1e-03""","=""-1.4""",E,"=""37.094827""","=""41.306940""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""294.5702""","=""0.0003""","=""294.5699""","=""0.0012""","=""800""","=""2.0e+08""","=""3.6e-02""","=""-0.60""",E,"=""36.854157""","=""41.061918""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""3""",,"=""T7663c78""","=""L914""",
"=""294.7449""","=""0.0003""","=""294.7445""","=""0.0012""","=""950""","=""2.1e+08""","=""5.5e-02""","=""-0.56""",C,"=""37.094827""","=""41.300096""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""295.1235""","=""0.0003""","=""295.1235""","=""0.0012""","=""1200""","=""3.90e+09""","=""7.27e-01""","=""0.707""",A,"=""36.854157""","=""41.054025""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""4""",,"=""T7663""","=""L914""",
"=""295.2396""","=""0.0003""","=""295.2396""","=""0.0012""","=""1100""","=""9.0e+07""","=""2.3e-02""","=""-0.93""",E,"=""36.902113""","=""41.100329""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,"=""T7663c78""","=""L914""",
"=""296.0116""","=""0.0003""","=""296.0115""","=""0.0012""","=""850""","=""2.80e+08""","=""7.36e-02""","=""-0.434""",B+,"=""37.094827""","=""41.282097""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",,"=""T7663""","=""L914""",
"=""296.5742""","=""0.0003""","=""296.5746""","=""0.0012""","=""450""","=""1.4e+06""","=""6.1e-04""","=""-2.7""",E,"=""36.967803""","=""41.147123""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",,"=""T7663c79""","=""L914""",
