obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""268.0331""","=""0.0004""","=""268.03407""","=""0.00014""","=""""","=""7.36e+05""","=""3.98e-04""","=""-3.099""",B+,"=""0.00000""","=""37297.61""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L3319,L6096""",
"=""268.0421""","=""0.0004""","=""268.04334""","=""0.00014""","=""""","=""3.62e+05""","=""1.96e-04""","=""-3.407""",B,"=""0.00000""","=""37296.32""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L3319,L6096""",
"=""285.2811""","=""0.0004""","=""285.28110""","=""0.00016""","=""16""","=""2.15e+06""","=""1.31e-03""","=""-2.582""",B+,"=""0.00000""","=""35042.85""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L6096""",
"=""285.3013""","=""0.0004""","=""285.30121""","=""0.00016""","=""15""","=""1.06e+06""","=""6.48e-04""","=""-2.887""",B+,"=""0.00000""","=""35040.38""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L6096""",
"=""289.3618""","=""0.0004""","=""289.361130""","=""0.000017""","=""1""","=""""","=""""","=""""",,"=""0.00000""","=""34548.764""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""""","=""L6096""",
"=""330.2369""","=""0.0005""","=""330.23686""","=""0.00022""","=""19""","=""1.10e+07""","=""9.00e-03""","=""-1.745""",A,"=""0.00000""","=""30272.58""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30,T76n""","=""L6096""",
"=""330.2979""","=""0.0005""","=""330.29785""","=""0.00022""","=""18""","=""5.46e+06""","=""4.46e-03""","=""-2.050""",B+,"=""0.00000""","=""30266.99""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",,"=""c30,T76n""","=""L6096""",
"=""341.62""","=""0.02""","=""341.607""","=""0.011""","=""""","=""6.0e+07""","=""2.6e-02""","=""-0.98""",D,"=""263745.3""","=""293010.3""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""342.6862""","=""0.0005""","=""342.685779""","=""0.000024""","=""6""","=""""","=""""","=""""",,"=""0.00000""","=""29172.887""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3d""","=""2D""","=""3/2""",E2,"=""""","=""L6096""",
"=""342.73""","=""0.02""","=""342.736""","=""0.011""","=""9""","=""1.7e+08""","=""7.4e-02""","=""-0.53""",D,"=""263745.3""","=""292913.9""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""348.90""","=""0.02""","=""348.890""","=""0.009""","=""130""","=""2.5e+08""","=""1.2e-01""","=""-0.32""",D,"=""263745.3""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""350.25""","=""0.02""","=""350.237""","=""0.010""","=""160""","=""3.5e+08""","=""1.6e-01""","=""-0.19""",D,"=""263745.3""","=""292289.2""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""351.10""","=""0.02""","=""351.093""","=""0.010""","=""130""","=""2.30e+08""","=""1.06e-01""","=""-0.373""",D,"=""263745.3""","=""292219.6""","=""2p5.(2P*).3s.3p.(3P*)""","=""4S""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""T5209""","=""L6269""",
"=""383.36""","=""0.02""","=""383.380""","=""0.012""","=""""","=""""","=""""","=""""",,"=""266933.9""","=""293010.3""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L10065""",
"=""384.80""","=""0.02""","=""384.802""","=""0.013""","=""5""","=""1.7e+08""","=""6.2e-02""","=""-0.43""",D,"=""266933.9""","=""292913.9""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""385.23""","=""0.05""","=""385.22""","=""0.05""","=""""","=""""","=""""","=""""",,"=""267576.0""","=""293528""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""3/2""",,"=""""","=""L10065""",
"=""386.55""","=""0.02""","=""386.543""","=""0.013""","=""130""","=""4.6e+08""","=""1.3e-01""","=""0.02""",D,"=""266586.7""","=""292449.7""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""387.29""","=""0.02""","=""387.296""","=""0.011""","=""19""","=""7.2e+07""","=""2.0e-02""","=""-0.80""",D,"=""266586.7""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""388.18""","=""0.02""","=""388.181""","=""0.020""","=""420""","=""1.63e+09""","=""4.61e-01""","=""0.567""",D,"=""266586.7""","=""292340.6""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""7/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""9/2""",,"=""T5209""","=""L6269""",
"=""""","=""""","=""388.39033""","=""0.00005""","=""""","=""1.39e-03""","=""1.57e-12""","=""-11.50""",C,"=""0.00000""","=""25739.999""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",M1,"=""c27""","=""""",
"=""388.57""","=""0.02""","=""388.571""","=""0.011""","=""36""","=""2.5e+08""","=""1.4e-01""","=""-0.25""",D,"=""267282.3""","=""293010.3""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""390.04""","=""0.02""","=""390.033""","=""0.014""","=""15""","=""4.6e+08""","=""2.6e-01""","=""0.02""",D,"=""267282.3""","=""292913.9""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""391.18""","=""0.02""","=""391.170""","=""0.018""","=""""","=""""","=""""","=""""",,"=""267576.0""","=""293133.1""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""1/2""",,"=""""","=""L10065""",
"=""391.79""","=""0.02""","=""391.803""","=""0.012""","=""160""","=""5.3e+08""","=""2.0e-01""","=""0.08""",D,"=""266933.9""","=""292449.7""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""392.56""","=""0.02""","=""392.577""","=""0.009""","=""85""","=""2.7e+08""","=""1.0e-01""","=""-0.22""",D,"=""266933.9""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""393.06""","=""0.02""","=""393.059""","=""0.014""","=""15""","=""1.0e+08""","=""1.2e-01""","=""-0.62""",D,"=""267576.0""","=""293010.3""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""394.26""","=""0.02""","=""394.283""","=""0.009""","=""32""","=""8.4e+07""","=""3.3e-02""","=""-0.70""",D,"=""266933.9""","=""292289.2""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""398.03""","=""0.02""","=""398.023""","=""0.010""","=""14""","=""3.e+07""","=""2.e-02""","=""-1""",D,"=""267282.3""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""399.77""","=""0.02""","=""399.777""","=""0.011""","=""14""","=""3.e+07""","=""2.e-02""","=""-1""",D,"=""267282.3""","=""292289.2""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""400.88""","=""0.02""","=""400.892""","=""0.011""","=""27""","=""3.0e+07""","=""1.8e-02""","=""-1.1""",D,"=""267282.3""","=""292219.6""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""T5209""","=""L6269""",
"=""405.66""","=""0.02""","=""405.670""","=""0.015""","=""""","=""""","=""""","=""""",,"=""267576.0""","=""292219.6""","=""2p5.(2P*).3s.3p.(3P*)""","=""4D""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""""","=""L10065""",
"=""412.790""","=""0.002""","=""412.79045""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41174.705]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.20d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""413.082""","=""0.002""","=""413.08376""","=""0.00003""","=""""","=""3.45e+04""","=""2.21e-05""","=""-4.05""",B,"=""16973.36619""","=""[41174.705]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""413.082""","=""0.002""","=""413.08376""","=""0.00003""","=""""","=""3.10e+05""","=""1.99e-04""","=""-3.10""",B,"=""16973.36619""","=""[41174.705]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""413.291""","=""0.002""","=""413.29739""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41145.000]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.19d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""413.481""","=""0.002""","=""413.48503""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41134.023]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.20s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""413.584""","=""0.002""","=""413.59142""","=""0.00003""","=""""","=""4.04e+04""","=""2.59e-05""","=""-3.98""",B,"=""16973.36619""","=""[41145.000]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""413.584""","=""0.002""","=""413.59143""","=""0.00003""","=""""","=""3.64e+05""","=""2.33e-04""","=""-3.03""",B,"=""16973.36619""","=""[41144.999]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""413.774""","=""0.002""","=""413.77933""","=""0.00003""","=""""","=""6.80e+04""","=""4.37e-05""","=""-3.76""",B,"=""16973.36619""","=""[41134.023]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.20s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""413.890""","=""0.002""","=""413.89283""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41110.202]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.18d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""414.108""","=""0.002""","=""414.11453""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41097.271]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.19s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""414.184""","=""0.002""","=""414.18770""","=""0.00003""","=""""","=""4.48e+04""","=""2.88e-05""","=""-3.94""",B,"=""16973.36619""","=""[41110.202]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""414.184""","=""0.002""","=""414.18770""","=""0.00003""","=""""","=""4.03e+05""","=""2.59e-04""","=""-2.98""",B,"=""16973.36619""","=""[41110.202]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""414.403""","=""0.002""","=""414.40972""","=""0.00003""","=""""","=""8.02e+04""","=""5.17e-05""","=""-3.68""",B,"=""16973.36619""","=""[41097.271]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.19s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""414.598""","=""0.002""","=""414.59869""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41069.080]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.17d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""414.62""","=""0.04""","=""414.599""","=""0.014""","=""""","=""""","=""""","=""""",,"=""268897.4""","=""293010.3""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L10065""",
"=""414.861""","=""0.002""","=""414.86329""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41053.701]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.18s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""414.893""","=""0.002""","=""414.89457""","=""0.00003""","=""""","=""5.68e+04""","=""3.67e-05""","=""-3.83""",B,"=""16973.36619""","=""[41069.080]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""414.893""","=""0.002""","=""414.89459""","=""0.00003""","=""""","=""5.11e+05""","=""3.30e-04""","=""-2.88""",B,"=""16973.36619""","=""[41069.079]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""415.175""","=""0.002""","=""415.15955""","=""0.00003""","=""""","=""9.56e+04""","=""6.18e-05""","=""-3.61""",B,"=""16973.36619""","=""[41053.701]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.18s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""415.444""","=""0.002""","=""415.44429""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41020.001]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.16d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""415.70""","=""0.04""","=""415.74""","=""0.03""","=""""","=""""","=""""","=""""",,"=""269086.5""","=""293133.1""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""1/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""1/2""",,"=""""","=""L10065""",
"=""415.740""","=""0.002""","=""415.74139""","=""0.00003""","=""""","=""6.84e+04""","=""4.43e-05""","=""-3.75""",B,"=""16973.36619""","=""[41020.001]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""415.740""","=""0.002""","=""415.74140""","=""0.00003""","=""""","=""6.18e+05""","=""4.01e-04""","=""-2.79""",B,"=""16973.36619""","=""[41020.000]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""415.760""","=""0.002""","=""415.76369""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[41001.515]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.17s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""416.057""","=""0.002""","=""416.06124""","=""0.00003""","=""""","=""1.15e+05""","=""7.48e-05""","=""-3.52""",B,"=""16973.36619""","=""[41001.515]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.17s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""416.470""","=""0.002""","=""416.46940""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40960.771]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.15d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""416.767""","=""0.002""","=""416.76796""","=""0.00003""","=""""","=""8.36e+04""","=""5.45e-05""","=""-3.66""",B,"=""16973.36619""","=""[40960.771]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""416.767""","=""0.002""","=""416.76796""","=""0.00003""","=""""","=""7.50e+05""","=""4.89e-04""","=""-2.71""",B,"=""16973.36619""","=""[40960.771]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""416.858""","=""0.002""","=""416.85997""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40938.281]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.16s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""417.156""","=""0.002""","=""417.15909""","=""0.00003""","=""""","=""1.41e+05""","=""9.18e-05""","=""-3.44""",B,"=""16973.36619""","=""[40938.281]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.16s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""417.67""","=""0.02""","=""417.667""","=""0.014""","=""82""","=""2.8e+08""","=""1.2e-01""","=""-0.14""",D,"=""268513.9""","=""292449.7""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4F*""","=""7/2""",,"=""T5209""","=""L6269""",
"=""417.723""","=""0.002""","=""417.72905""","=""0.00003""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40888.387]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.14d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""418.022""","=""0.002""","=""418.02943""","=""0.00003""","=""""","=""1.03e+05""","=""6.76e-05""","=""-3.57""",B,"=""16973.36619""","=""[40888.387]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""418.022""","=""0.002""","=""418.02944""","=""0.00003""","=""""","=""9.30e+05""","=""6.09e-04""","=""-2.61""",B,"=""16973.36619""","=""[40888.386]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""418.209""","=""0.002""","=""418.21380""","=""0.00004""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40860.648]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.15s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""418.509""","=""0.002""","=""418.51487""","=""0.00004""","=""""","=""1.74e+05""","=""1.14e-04""","=""-3.34""",B,"=""16973.36619""","=""[40860.648]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.15s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""418.55""","=""0.02""","=""418.546""","=""0.011""","=""150""","=""2.9e+08""","=""1.3e-01""","=""-0.11""",D,"=""268513.9""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""419.297""","=""0.002""","=""419.30142""","=""0.00004""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40798.644]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.13d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""419.598""","=""0.002""","=""419.60405""","=""0.00004""","=""""","=""1.31e+05""","=""8.64e-05""","=""-3.46""",B,"=""16973.36619""","=""[40798.644]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""419.598""","=""0.002""","=""419.60409""","=""0.00004""","=""""","=""1.18e+06""","=""7.76e-04""","=""-2.51""",B,"=""16973.36619""","=""[40798.642]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""419.914""","=""0.002""","=""419.91362""","=""0.00004""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40763.884]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.14s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""420.216""","=""0.002""","=""420.21714""","=""0.00004""","=""""","=""2.18e+05""","=""1.44e-04""","=""-3.24""",B,"=""16973.36619""","=""[40763.884]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.14s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""420.49""","=""0.02""","=""420.486""","=""0.012""","=""46""","=""1.0e+08""","=""4.4e-02""","=""-0.58""",D,"=""268513.9""","=""292289.2""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""5/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""421.309""","=""0.002""","=""421.30057""","=""0.00004""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40685.509]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.12d""","=""2D""","=""3/2""",,"=""""","=""L9493""",
"=""421.613""","=""0.002""","=""421.60610""","=""0.00004""","=""""","=""1.68e+05""","=""1.12e-04""","=""-3.35""",B,"=""16973.36619""","=""[40685.509]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12d""","=""2D""","=""3/2""",,"=""T7799""","=""L9493""",
"=""421.613""","=""0.002""","=""421.60610""","=""0.00004""","=""""","=""1.51e+06""","=""1.01e-03""","=""-2.39""",B,"=""16973.36619""","=""[40685.509]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12d""","=""2D""","=""5/2""",,"=""T7799""","=""L9493""",
"=""422.076""","=""0.002""","=""422.08966""","=""0.00004""","=""""","=""""","=""""","=""""",,"=""16956.17025""","=""[40641.148]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.13s""","=""2S""","=""1/2""",,"=""""","=""L9493""",
"=""422.381""","=""0.002""","=""422.39634""","=""0.00004""","=""""","=""2.80e+05""","=""1.87e-04""","=""-3.13""",B,"=""16973.36619""","=""[40641.148]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.13s""","=""2S""","=""1/2""",,"=""T7799""","=""L9493""",
"=""423.8987""","=""0.0008""","=""423.89828""","=""0.00004""","=""2""","=""""","=""""","=""""",,"=""16956.17025""","=""[40540.095]""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.11d""","=""2D""","=""3/2""",,"=""""","=""L6096""",
"=""424.2082""","=""0.0008""","=""424.20759""","=""0.00004""","=""3*""","=""2.22e+05""","=""1.50e-04""","=""-3.22""",B,"=""16973.36619""","=""[40540.095]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""3/2""",,"=""T7799""","=""L6096""",
"=""424.2082""","=""0.0008""","=""424.20763""","=""0.00004""","=""3*""","=""1.99e+06""","=""1.34e-03""","=""-2.27""",B,"=""16973.36619""","=""[40540.093]""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""5/2""",,"=""T7799""","=""L6096""",
"=""424.9410""","=""0.0008""","=""424.94081""","=""0.00004""","=""1""","=""""","=""""","=""""",,"=""16956.17025""","=""40482.236""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""""","=""L6096""",
"=""425.2520""","=""0.0008""","=""425.25165""","=""0.00004""","=""2""","=""3.68e+05""","=""2.50e-04""","=""-3.00""",B,"=""16973.36619""","=""40482.236""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""T7799""","=""L6096""",
"=""425.38""","=""0.02""","=""425.376""","=""0.013""","=""17""","=""3.e+07""","=""2.e-02""","=""-1""",D,"=""268897.4""","=""292399.4""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5209""","=""L6269""",
"=""427.3642""","=""0.0008""","=""427.36265""","=""0.00004""","=""4""","=""1.56e+06""","=""2.14e-03""","=""-2.368""",C,"=""16956.17025""","=""40348.918""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""L6096""",
"=""427.39""","=""0.02""","=""427.380""","=""0.013""","=""23""","=""6.4e+07""","=""4.4e-02""","=""-0.75""",D,"=""268897.4""","=""292289.2""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""3/2""",,"=""T5209""","=""L6269""",
"=""427.6787""","=""0.0008""","=""427.67704""","=""0.00004""","=""5*""","=""3.1e+05""","=""2.1e-04""","=""-3.07""",C,"=""16973.36619""","=""40348.918""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""L6096""",
"=""427.6787""","=""0.0008""","=""427.67709""","=""0.00004""","=""5*""","=""2.81e+06""","=""1.93e-03""","=""-2.112""",C,"=""16973.36619""","=""40348.915""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""L6096""",
"=""428.67""","=""0.02""","=""428.655""","=""0.013""","=""46""","=""5.6e+07""","=""3.9e-02""","=""-0.81""",D,"=""268897.4""","=""292219.6""","=""2p5.(2P*).3s.3p.(3P*)""","=""4P""","=""3/2""","=""2p5.3s.(3P*).3d""","=""4P*""","=""1/2""",,"=""T5209""","=""L6269""",
