obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""339.7966""","=""0.0005""","=""339.79779""","=""0.00003""","=""""","=""1.4e+05""","=""1.25e-04""","=""-3.60""",C+,"=""0.00000000""","=""3.6477173""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.11p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""339.9979""","=""0.0005""","=""339.998885""","=""0.000003""","=""""","=""4.72e+03""","=""4.1e-06""","=""-5.09""",B,"=""0.00000000""","=""3.645559844""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.11p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
"=""347.6809""","=""0.0005""","=""347.682069""","=""0.000013""","=""""","=""2.5e+05""","=""2.27e-04""","=""-3.34""",B,"=""0.00000000""","=""3.56500158""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.10p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""348.0060""","=""0.0005""","=""348.007222""","=""0.000006""","=""""","=""1.3e+04""","=""1.15e-05""","=""-4.64""",B,"=""0.00000000""","=""3.56167080""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.10p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
"=""361.14714""","=""0.00019""","=""361.146769""","=""0.000015""","=""160""","=""5.72e+05""","=""5.6e-04""","=""-2.95""",C+,"=""0.00000000""","=""3.43209068""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.9p""","=""2P*""","=""3/2""",,"=""T7227""","=""L5791""",
"=""361.73084""","=""0.00017""","=""361.730663""","=""0.000007""","=""32""","=""4.4e+04""","=""4.4e-05""","=""-4.06""",C,"=""0.00000000""","=""3.42655087""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.9p""","=""2P*""","=""1/2""",,"=""T7227""","=""L5791""",
"=""387.61486""","=""0.00008""","=""387.6147""","=""0.0005""","=""2100""","=""1.6e+06""","=""1.74e-03""","=""-2.46""",B+,"=""0.00000000""","=""3.197739""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.8p""","=""2P*""","=""3/2""",,"=""T7227""","=""L5791""",
"=""388.8611413""","=""0.0000022""","=""388.8611413""","=""0.0000022""","=""600""","=""1.8e+05""","=""2.04e-04""","=""-3.39""",C+,"=""0.00000000""","=""3.187489360""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.8p""","=""2P*""","=""1/2""",,"=""T7227""","=""L9729c91""",
"=""455.52799""","=""0.00005""","=""455.5280""","=""0.0005""","=""""","=""7.344e+06""","=""1.143e-02""","=""-1.641""",AA,"=""0.00000000""","=""2.721006""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.7p""","=""2P*""","=""3/2""",,"=""T7550""","=""L3506c91""",
"=""459.31721""","=""0.00005""","=""459.3172""","=""0.0004""","=""""","=""1.59e+06""","=""2.51e-03""","=""-2.299""",A+,"=""0.00000000""","=""2.6985592""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.7p""","=""2P*""","=""1/2""",,"=""T7550""","=""L3506c91""",
"=""684.89056""","=""0.00005""","=""684.890692""","=""0.000010""","=""""","=""1.334e+02""","=""4.692e-07""","=""-6.028""",A+,"=""0.00000000""","=""1.809777795""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.5d""","=""2D""","=""5/2""",E2,"=""T7826""","=""L793c91""",
"=""852.113165""","=""0.000004""","=""852.113165""","=""0.000004""","=""""","=""1.312e+08""","=""7.142e-01""","=""-0.1549""",AAA,"=""0.00000000""","=""1.454620692074""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.6p""","=""2P*""","=""3/2""",,"=""T6469""","=""L15527c91""",
"=""894.347424""","=""0.000004""","=""894.347424""","=""0.000004""","=""""","=""5.726e+07""","=""3.435e-01""","=""-0.1631""",AAA,"=""0.00000000""","=""1.385928617528""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.6p""","=""2P*""","=""1/2""",,"=""T6469""","=""L12151c91""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""3011.148""","=""0.003""","=""3011.1515""","=""0.0009""","=""28000""","=""3.94e+06""","=""2.68e-01""","=""-0.271""",A+,"=""1.385928617528""","=""1.79767873""","=""5p6.6p""","=""2P*""","=""1/2""","=""5p6.5d""","=""2D""","=""3/2""",,"=""T7723n,T6899""","=""L5791""",
"=""3490.965""","=""0.003""","=""3490.96773""","=""0.00024""","=""11000""","=""4.69e+06""","=""2.139e-01""","=""-0.068""",AA,"=""1.454620692074""","=""1.809777795""","=""5p6.6p""","=""2P*""","=""3/2""","=""5p6.5d""","=""2D""","=""5/2""",,"=""T6899""","=""L5791""",
"=""3614.0854""","=""0.0024""","=""3614.0881""","=""0.0013""","=""1900""","=""4.628e+05""","=""2.27e-02""","=""-1.043""",A+,"=""1.454620692074""","=""1.79767873""","=""5p6.6p""","=""2P*""","=""3/2""","=""5p6.5d""","=""2D""","=""3/2""",,"=""T7723n,T6899""","=""L5791""",
